state,district,date,sex,age,ethnicity,population
Johor,Johor Bahru,2020-01-01,both,0-4,chinese,49.7
Johor,Johor Bahru,2020-01-01,both,0-4,indian,12.8
Johor,Johor Bahru,2020-01-01,both,0-4,other_citizen,0.8
Johor,Johor Bahru,2020-01-01,both,0-4,other_noncitizen,1.0
Johor,Johor Bahru,2020-01-01,both,5-9,overall,149.9
Johor,Johor Bahru,2020-01-01,both,5-9,bumi_malay,80.2
Johor,Johor Bahru,2020-01-01,both,5-9,bumi_other,3.2
Johor,Johor Bahru,2020-01-01,both,5-9,chinese,51.3
Johor,Johor Bahru,2020-01-01,both,5-9,indian,13.3
Johor,Johor Bahru,2020-01-01,both,5-9,other_citizen,0.7
Johor,Johor Bahru,2020-01-01,both,5-9,other_noncitizen,1.2
Johor,Johor Bahru,2020-01-01,both,10-14,overall,141.8
Johor,Johor Bahru,2020-01-01,both,10-14,bumi_malay,73.4
Johor,Johor Bahru,2020-01-01,both,10-14,bumi_other,3.1
Johor,Johor Bahru,2020-01-01,both,10-14,chinese,50.2
Johor,Johor Bahru,2020-01-01,both,10-14,indian,13.5
Johor,Johor Bahru,2020-01-01,both,10-14,other_citizen,0.8
Johor,Johor Bahru,2020-01-01,both,10-14,other_noncitizen,0.8
Johor,Johor Bahru,2020-01-01,both,15-19,overall,142.0
Johor,Johor Bahru,2020-01-01,both,15-19,bumi_malay,69.9
Johor,Johor Bahru,2020-01-01,both,15-19,bumi_other,3.4
Johor,Johor Bahru,2020-01-01,both,15-19,chinese,48.4
Johor,Johor Bahru,2020-01-01,both,15-19,indian,12.3
Johor,Johor Bahru,2020-01-01,both,15-19,other_citizen,2.2
Johor,Johor Bahru,2020-01-01,both,15-19,other_noncitizen,6.0
Johor,Johor Bahru,2020-01-01,both,20-24,overall,158.9
Johor,Johor Bahru,2020-01-01,both,20-24,bumi_malay,68.0
Johor,Johor Bahru,2020-01-01,both,20-24,bumi_other,2.3
Johor,Johor Bahru,2020-01-01,both,20-24,chinese,50.6
Johor,Johor Bahru,2020-01-01,both,20-24,indian,11.9
Johor,Johor Bahru,2020-01-01,both,20-24,other_citizen,1.3
Johor,Johor Bahru,2020-01-01,both,20-24,other_noncitizen,24.8
Johor,Johor Bahru,2020-01-01,both,25-29,overall,147.7
Johor,Johor Bahru,2020-01-01,both,25-29,bumi_malay,61.0
Johor,Johor Bahru,2020-01-01,both,25-29,bumi_other,1.8
Johor,Johor Bahru,2020-01-01,both,25-29,chinese,47.3
Johor,Johor Bahru,2020-01-01,both,25-29,indian,11.3
Johor,Johor Bahru,2020-01-01,both,25-29,other_citizen,0.6
Johor,Johor Bahru,2020-01-01,both,25-29,other_noncitizen,25.8
Johor,Johor Bahru,2020-01-01,both,30-34,overall,137.9
Johor,Johor Bahru,2020-01-01,both,30-34,bumi_malay,61.8
Johor,Johor Bahru,2020-01-01,both,30-34,bumi_other,2.9
Johor,Johor Bahru,2020-01-01,both,30-34,chinese,44.9
Johor,Johor Bahru,2020-01-01,both,30-34,indian,10.2
Johor,Johor Bahru,2020-01-01,both,30-34,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,both,30-34,other_noncitizen,17.7
Johor,Johor Bahru,2020-01-01,both,35-39,overall,131.1
Johor,Johor Bahru,2020-01-01,both,35-39,bumi_malay,58.7
Johor,Johor Bahru,2020-01-01,both,35-39,bumi_other,3.4
Johor,Johor Bahru,2020-01-01,both,35-39,chinese,44.5
Johor,Johor Bahru,2020-01-01,both,35-39,indian,11.8
Johor,Johor Bahru,2020-01-01,both,35-39,other_citizen,0.3
Johor,Johor Bahru,2020-01-01,both,35-39,other_noncitizen,12.4
Johor,Johor Bahru,2020-01-01,both,40-44,overall,109.1
Johor,Johor Bahru,2020-01-01,both,40-44,bumi_malay,45.1
Johor,Johor Bahru,2020-01-01,both,40-44,bumi_other,2.5
Johor,Johor Bahru,2020-01-01,both,40-44,chinese,41.7
Johor,Johor Bahru,2020-01-01,both,40-44,indian,10.8
Johor,Johor Bahru,2020-01-01,both,40-44,other_citizen,0.7
Johor,Johor Bahru,2020-01-01,both,40-44,other_noncitizen,8.3
Johor,Johor Bahru,2020-01-01,both,45-49,overall,98.5
Johor,Johor Bahru,2020-01-01,both,45-49,bumi_malay,40.8
Johor,Johor Bahru,2020-01-01,both,45-49,bumi_other,1.9
Johor,Johor Bahru,2020-01-01,both,45-49,chinese,40.4
Johor,Johor Bahru,2020-01-01,both,45-49,indian,8.8
Johor,Johor Bahru,2020-01-01,both,45-49,other_citizen,0.5
Johor,Johor Bahru,2020-01-01,both,45-49,other_noncitizen,6.1
Johor,Johor Bahru,2020-01-01,both,50-54,overall,89.2
Johor,Johor Bahru,2020-01-01,both,50-54,bumi_malay,37.8
Johor,Johor Bahru,2020-01-01,both,50-54,bumi_other,1.3
Johor,Johor Bahru,2020-01-01,both,50-54,chinese,37.7
Johor,Johor Bahru,2020-01-01,both,50-54,indian,7.8
Johor,Johor Bahru,2020-01-01,both,50-54,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,both,50-54,other_noncitizen,4.2
Johor,Johor Bahru,2020-01-01,both,55-59,overall,79.3
Johor,Johor Bahru,2020-01-01,both,55-59,bumi_malay,34.5
Johor,Johor Bahru,2020-01-01,both,55-59,bumi_other,0.9
Johor,Johor Bahru,2020-01-01,both,55-59,chinese,33.7
Johor,Johor Bahru,2020-01-01,both,55-59,indian,6.7
Johor,Johor Bahru,2020-01-01,both,55-59,other_citizen,0.3
Johor,Johor Bahru,2020-01-01,both,55-59,other_noncitizen,3.2
Johor,Johor Bahru,2020-01-01,both,60-64,overall,66.2
Johor,Johor Bahru,2020-01-01,both,60-64,bumi_malay,28.2
Johor,Johor Bahru,2020-01-01,both,60-64,bumi_other,0.6
Johor,Johor Bahru,2020-01-01,both,60-64,chinese,29.5
Johor,Johor Bahru,2020-01-01,both,60-64,indian,5.4
Johor,Johor Bahru,2020-01-01,both,60-64,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,both,60-64,other_noncitizen,2.1
Johor,Johor Bahru,2020-01-01,both,65-69,overall,39.2
Johor,Johor Bahru,2020-01-01,both,65-69,bumi_malay,17.6
Johor,Johor Bahru,2020-01-01,both,65-69,bumi_other,0.6
Johor,Johor Bahru,2020-01-01,both,65-69,chinese,13.4
Johor,Johor Bahru,2020-01-01,both,65-69,indian,3.7
Johor,Johor Bahru,2020-01-01,both,65-69,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,both,65-69,other_noncitizen,3.5
Johor,Johor Bahru,2020-01-01,both,70-74,overall,27.4
Johor,Johor Bahru,2020-01-01,both,70-74,bumi_malay,12.1
Johor,Johor Bahru,2020-01-01,both,70-74,bumi_other,0.5
Johor,Johor Bahru,2020-01-01,both,70-74,chinese,10.3
Johor,Johor Bahru,2020-01-01,both,70-74,indian,2.2
Johor,Johor Bahru,2020-01-01,both,70-74,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,both,70-74,other_noncitizen,2.2
Johor,Johor Bahru,2020-01-01,both,75-79,overall,15.9
Johor,Johor Bahru,2020-01-01,both,75-79,bumi_malay,6.7
Johor,Johor Bahru,2020-01-01,both,75-79,bumi_other,0.3
Johor,Johor Bahru,2020-01-01,both,75-79,chinese,6.4
Johor,Johor Bahru,2020-01-01,both,75-79,indian,1.2
Johor,Johor Bahru,2020-01-01,both,75-79,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,both,75-79,other_noncitizen,1.2
Johor,Johor Bahru,2020-01-01,both,80-84,overall,10.2
Johor,Johor Bahru,2020-01-01,both,80-84,bumi_malay,4.1
Johor,Johor Bahru,2020-01-01,both,80-84,bumi_other,0.2
Johor,Johor Bahru,2020-01-01,both,80-84,chinese,4.1
Johor,Johor Bahru,2020-01-01,both,80-84,indian,0.6
Johor,Johor Bahru,2020-01-01,both,80-84,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,both,80-84,other_noncitizen,1.3
Johor,Johor Bahru,2020-01-01,both,85+,overall,8.3
Johor,Johor Bahru,2020-01-01,both,85+,bumi_malay,3.5
Johor,Johor Bahru,2020-01-01,both,85+,bumi_other,0.3
Johor,Johor Bahru,2020-01-01,both,85+,chinese,2.3
Johor,Johor Bahru,2020-01-01,both,85+,indian,0.7
Johor,Johor Bahru,2020-01-01,both,85+,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,both,85+,other_noncitizen,1.4
Johor,Johor Bahru,2020-01-01,female,overall,overall,803.9
Johor,Johor Bahru,2020-01-01,female,overall,bumi_malay,387.8
Johor,Johor Bahru,2020-01-01,female,overall,bumi_other,15.3
Johor,Johor Bahru,2020-01-01,female,overall,chinese,294.5
Johor,Johor Bahru,2020-01-01,female,overall,indian,71.9
Johor,Johor Bahru,2020-01-01,female,overall,other_citizen,4.3
Johor,Johor Bahru,2020-01-01,female,overall,other_noncitizen,30.0
Johor,Johor Bahru,2020-01-01,female,0-4,overall,80.0
Johor,Johor Bahru,2020-01-01,female,0-4,bumi_malay,45.5
Johor,Johor Bahru,2020-01-01,female,0-4,bumi_other,1.7
Johor,Johor Bahru,2020-01-01,female,0-4,chinese,25.2
Johor,Johor Bahru,2020-01-01,female,0-4,indian,6.6
Johor,Johor Bahru,2020-01-01,female,0-4,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,female,0-4,other_noncitizen,0.5
Johor,Johor Bahru,2020-01-01,female,5-9,overall,72.5
Johor,Johor Bahru,2020-01-01,female,5-9,bumi_malay,38.7
Johor,Johor Bahru,2020-01-01,female,5-9,bumi_other,1.5
Johor,Johor Bahru,2020-01-01,female,5-9,chinese,24.9
Johor,Johor Bahru,2020-01-01,female,5-9,indian,6.5
Johor,Johor Bahru,2020-01-01,female,5-9,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,female,5-9,other_noncitizen,0.6
Johor,Johor Bahru,2020-01-01,female,10-14,overall,68.1
Johor,Johor Bahru,2020-01-01,female,10-14,bumi_malay,35.3
Johor,Johor Bahru,2020-01-01,female,10-14,bumi_other,1.5
Johor,Johor Bahru,2020-01-01,female,10-14,chinese,24.0
Johor,Johor Bahru,2020-01-01,female,10-14,indian,6.5
Johor,Johor Bahru,2020-01-01,female,10-14,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,female,10-14,other_noncitizen,0.4
Johor,Johor Bahru,2020-01-01,female,15-19,overall,67.3
Johor,Johor Bahru,2020-01-01,female,15-19,bumi_malay,33.6
Johor,Johor Bahru,2020-01-01,female,15-19,bumi_other,1.8
Johor,Johor Bahru,2020-01-01,female,15-19,chinese,23.6
Johor,Johor Bahru,2020-01-01,female,15-19,indian,6.0
Johor,Johor Bahru,2020-01-01,female,15-19,other_citizen,0.8
Johor,Johor Bahru,2020-01-01,female,15-19,other_noncitizen,1.5
Johor,Johor Bahru,2020-01-01,female,20-24,overall,69.7
Johor,Johor Bahru,2020-01-01,female,20-24,bumi_malay,32.4
Johor,Johor Bahru,2020-01-01,female,20-24,bumi_other,1.4
Johor,Johor Bahru,2020-01-01,female,20-24,chinese,23.9
Johor,Johor Bahru,2020-01-01,female,20-24,indian,5.8
Johor,Johor Bahru,2020-01-01,female,20-24,other_citizen,0.7
Johor,Johor Bahru,2020-01-01,female,20-24,other_noncitizen,5.5
Johor,Johor Bahru,2020-01-01,female,25-29,overall,64.3
Johor,Johor Bahru,2020-01-01,female,25-29,bumi_malay,29.5
Johor,Johor Bahru,2020-01-01,female,25-29,bumi_other,1.0
Johor,Johor Bahru,2020-01-01,female,25-29,chinese,23.1
Johor,Johor Bahru,2020-01-01,female,25-29,indian,5.8
Johor,Johor Bahru,2020-01-01,female,25-29,other_citizen,0.5
Johor,Johor Bahru,2020-01-01,female,25-29,other_noncitizen,4.4
Johor,Johor Bahru,2020-01-01,female,30-34,overall,61.1
Johor,Johor Bahru,2020-01-01,female,30-34,bumi_malay,29.7
Johor,Johor Bahru,2020-01-01,female,30-34,bumi_other,1.2
Johor,Johor Bahru,2020-01-01,female,30-34,chinese,21.8
Johor,Johor Bahru,2020-01-01,female,30-34,indian,4.7
Johor,Johor Bahru,2020-01-01,female,30-34,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,female,30-34,other_noncitizen,3.6
Johor,Johor Bahru,2020-01-01,female,35-39,overall,60.1
Johor,Johor Bahru,2020-01-01,female,35-39,bumi_malay,28.9
Johor,Johor Bahru,2020-01-01,female,35-39,bumi_other,1.6
Johor,Johor Bahru,2020-01-01,female,35-39,chinese,21.3
Johor,Johor Bahru,2020-01-01,female,35-39,indian,5.7
Johor,Johor Bahru,2020-01-01,female,35-39,other_citizen,0.2
Johor,Johor Bahru,2020-01-01,female,35-39,other_noncitizen,2.5
Johor,Johor Bahru,2020-01-01,female,40-44,overall,49.8
Johor,Johor Bahru,2020-01-01,female,40-44,bumi_malay,21.7
Johor,Johor Bahru,2020-01-01,female,40-44,bumi_other,0.8
Johor,Johor Bahru,2020-01-01,female,40-44,chinese,20.0
Johor,Johor Bahru,2020-01-01,female,40-44,indian,5.1
Johor,Johor Bahru,2020-01-01,female,40-44,other_citizen,0.2
Johor,Johor Bahru,2020-01-01,female,40-44,other_noncitizen,2.0
Johor,Johor Bahru,2020-01-01,female,45-49,overall,46.7
Johor,Johor Bahru,2020-01-01,female,45-49,bumi_malay,20.2
Johor,Johor Bahru,2020-01-01,female,45-49,bumi_other,0.7
Johor,Johor Bahru,2020-01-01,female,45-49,chinese,19.5
Johor,Johor Bahru,2020-01-01,female,45-49,indian,4.5
Johor,Johor Bahru,2020-01-01,female,45-49,other_citizen,0.2
Johor,Johor Bahru,2020-01-01,female,45-49,other_noncitizen,1.6
Johor,Johor Bahru,2020-01-01,female,50-54,overall,43.3
Johor,Johor Bahru,2020-01-01,female,50-54,bumi_malay,19.0
Johor,Johor Bahru,2020-01-01,female,50-54,bumi_other,0.5
Johor,Johor Bahru,2020-01-01,female,50-54,chinese,18.6
Johor,Johor Bahru,2020-01-01,female,50-54,indian,3.9
Johor,Johor Bahru,2020-01-01,female,50-54,other_citizen,0.2
Johor,Johor Bahru,2020-01-01,female,50-54,other_noncitizen,1.2
Johor,Johor Bahru,2020-01-01,female,55-59,overall,37.3
Johor,Johor Bahru,2020-01-01,female,55-59,bumi_malay,17.0
Johor,Johor Bahru,2020-01-01,female,55-59,bumi_other,0.4
Johor,Johor Bahru,2020-01-01,female,55-59,chinese,15.8
Johor,Johor Bahru,2020-01-01,female,55-59,indian,3.2
Johor,Johor Bahru,2020-01-01,female,55-59,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,female,55-59,other_noncitizen,0.9
Johor,Johor Bahru,2020-01-01,female,60-64,overall,32.8
Johor,Johor Bahru,2020-01-01,female,60-64,bumi_malay,14.2
Johor,Johor Bahru,2020-01-01,female,60-64,bumi_other,0.3
Johor,Johor Bahru,2020-01-01,female,60-64,chinese,14.7
Johor,Johor Bahru,2020-01-01,female,60-64,indian,2.9
Johor,Johor Bahru,2020-01-01,female,60-64,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,female,60-64,other_noncitizen,0.7
Johor,Johor Bahru,2020-01-01,female,65-69,overall,19.8
Johor,Johor Bahru,2020-01-01,female,65-69,bumi_malay,8.8
Johor,Johor Bahru,2020-01-01,female,65-69,bumi_other,0.3
Johor,Johor Bahru,2020-01-01,female,65-69,chinese,6.8
Johor,Johor Bahru,2020-01-01,female,65-69,indian,2.0
Johor,Johor Bahru,2020-01-01,female,65-69,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,female,65-69,other_noncitizen,1.8
Johor,Johor Bahru,2020-01-01,female,70-74,overall,13.9
Johor,Johor Bahru,2020-01-01,female,70-74,bumi_malay,6.0
Johor,Johor Bahru,2020-01-01,female,70-74,bumi_other,0.2
Johor,Johor Bahru,2020-01-01,female,70-74,chinese,5.2
Johor,Johor Bahru,2020-01-01,female,70-74,indian,1.2
Johor,Johor Bahru,2020-01-01,female,70-74,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,female,70-74,other_noncitizen,1.1
Johor,Johor Bahru,2020-01-01,female,75-79,overall,8.2
Johor,Johor Bahru,2020-01-01,female,75-79,bumi_malay,3.5
Johor,Johor Bahru,2020-01-01,female,75-79,bumi_other,0.1
Johor,Johor Bahru,2020-01-01,female,75-79,chinese,3.3
Johor,Johor Bahru,2020-01-01,female,75-79,indian,0.7
Johor,Johor Bahru,2020-01-01,female,75-79,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,female,75-79,other_noncitizen,0.6
Johor,Johor Bahru,2020-01-01,female,80-84,overall,5.3
Johor,Johor Bahru,2020-01-01,female,80-84,bumi_malay,2.2
Johor,Johor Bahru,2020-01-01,female,80-84,bumi_other,0.1
Johor,Johor Bahru,2020-01-01,female,80-84,chinese,2.0
Johor,Johor Bahru,2020-01-01,female,80-84,indian,0.3
Johor,Johor Bahru,2020-01-01,female,80-84,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,female,80-84,other_noncitizen,0.6
Johor,Johor Bahru,2020-01-01,female,85+,overall,3.7
Johor,Johor Bahru,2020-01-01,female,85+,bumi_malay,1.7
Johor,Johor Bahru,2020-01-01,female,85+,bumi_other,0.2
Johor,Johor Bahru,2020-01-01,female,85+,chinese,1.0
Johor,Johor Bahru,2020-01-01,female,85+,indian,0.3
Johor,Johor Bahru,2020-01-01,female,85+,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,female,85+,other_noncitizen,0.6
Johor,Johor Bahru,2020-01-01,male,overall,overall,907.3
Johor,Johor Bahru,2020-01-01,male,overall,bumi_malay,406.6
Johor,Johor Bahru,2020-01-01,male,overall,bumi_other,17.1
Johor,Johor Bahru,2020-01-01,male,overall,chinese,311.7
Johor,Johor Bahru,2020-01-01,male,overall,indian,73.1
Johor,Johor Bahru,2020-01-01,male,overall,other_citizen,5.6
Johor,Johor Bahru,2020-01-01,male,overall,other_noncitizen,93.1
Johor,Johor Bahru,2020-01-01,male,0-4,overall,78.7
Johor,Johor Bahru,2020-01-01,male,0-4,bumi_malay,45.5
Johor,Johor Bahru,2020-01-01,male,0-4,bumi_other,1.7
Johor,Johor Bahru,2020-01-01,male,0-4,chinese,24.5
Johor,Johor Bahru,2020-01-01,male,0-4,indian,6.1
Johor,Johor Bahru,2020-01-01,male,0-4,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,male,0-4,other_noncitizen,0.5
Johor,Johor Bahru,2020-01-01,male,5-9,overall,77.3
Johor,Johor Bahru,2020-01-01,male,5-9,bumi_malay,41.5
Johor,Johor Bahru,2020-01-01,male,5-9,bumi_other,1.6
Johor,Johor Bahru,2020-01-01,male,5-9,chinese,26.4
Johor,Johor Bahru,2020-01-01,male,5-9,indian,6.8
Johor,Johor Bahru,2020-01-01,male,5-9,other_citizen,0.3
Johor,Johor Bahru,2020-01-01,male,5-9,other_noncitizen,0.6
Johor,Johor Bahru,2020-01-01,male,10-14,overall,73.6
Johor,Johor Bahru,2020-01-01,male,10-14,bumi_malay,38.1
Johor,Johor Bahru,2020-01-01,male,10-14,bumi_other,1.6
Johor,Johor Bahru,2020-01-01,male,10-14,chinese,26.2
Johor,Johor Bahru,2020-01-01,male,10-14,indian,6.9
Johor,Johor Bahru,2020-01-01,male,10-14,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,male,10-14,other_noncitizen,0.4
Johor,Johor Bahru,2020-01-01,male,15-19,overall,74.8
Johor,Johor Bahru,2020-01-01,male,15-19,bumi_malay,36.2
Johor,Johor Bahru,2020-01-01,male,15-19,bumi_other,1.6
Johor,Johor Bahru,2020-01-01,male,15-19,chinese,24.8
Johor,Johor Bahru,2020-01-01,male,15-19,indian,6.3
Johor,Johor Bahru,2020-01-01,male,15-19,other_citizen,1.4
Johor,Johor Bahru,2020-01-01,male,15-19,other_noncitizen,4.5
Johor,Johor Bahru,2020-01-01,male,20-24,overall,89.2
Johor,Johor Bahru,2020-01-01,male,20-24,bumi_malay,35.6
Johor,Johor Bahru,2020-01-01,male,20-24,bumi_other,0.9
Johor,Johor Bahru,2020-01-01,male,20-24,chinese,26.7
Johor,Johor Bahru,2020-01-01,male,20-24,indian,6.1
Johor,Johor Bahru,2020-01-01,male,20-24,other_citizen,0.6
Johor,Johor Bahru,2020-01-01,male,20-24,other_noncitizen,19.2
Johor,Johor Bahru,2020-01-01,male,25-29,overall,83.5
Johor,Johor Bahru,2020-01-01,male,25-29,bumi_malay,31.5
Johor,Johor Bahru,2020-01-01,male,25-29,bumi_other,0.7
Johor,Johor Bahru,2020-01-01,male,25-29,chinese,24.2
Johor,Johor Bahru,2020-01-01,male,25-29,indian,5.5
Johor,Johor Bahru,2020-01-01,male,25-29,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,male,25-29,other_noncitizen,21.4
Johor,Johor Bahru,2020-01-01,male,30-34,overall,76.8
Johor,Johor Bahru,2020-01-01,male,30-34,bumi_malay,32.1
Johor,Johor Bahru,2020-01-01,male,30-34,bumi_other,1.7
Johor,Johor Bahru,2020-01-01,male,30-34,chinese,23.1
Johor,Johor Bahru,2020-01-01,male,30-34,indian,5.5
Johor,Johor Bahru,2020-01-01,male,30-34,other_citizen,0.3
Johor,Johor Bahru,2020-01-01,male,30-34,other_noncitizen,14.1
Johor,Johor Bahru,2020-01-01,male,35-39,overall,71.0
Johor,Johor Bahru,2020-01-01,male,35-39,bumi_malay,29.8
Johor,Johor Bahru,2020-01-01,male,35-39,bumi_other,1.9
Johor,Johor Bahru,2020-01-01,male,35-39,chinese,23.2
Johor,Johor Bahru,2020-01-01,male,35-39,indian,6.1
Johor,Johor Bahru,2020-01-01,male,35-39,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,male,35-39,other_noncitizen,9.8
Johor,Johor Bahru,2020-01-01,male,40-44,overall,59.4
Johor,Johor Bahru,2020-01-01,male,40-44,bumi_malay,23.4
Johor,Johor Bahru,2020-01-01,male,40-44,bumi_other,1.7
Johor,Johor Bahru,2020-01-01,male,40-44,chinese,21.7
Johor,Johor Bahru,2020-01-01,male,40-44,indian,5.6
Johor,Johor Bahru,2020-01-01,male,40-44,other_citizen,0.5
Johor,Johor Bahru,2020-01-01,male,40-44,other_noncitizen,6.4
Johor,Johor Bahru,2020-01-01,male,45-49,overall,51.9
Johor,Johor Bahru,2020-01-01,male,45-49,bumi_malay,20.6
Johor,Johor Bahru,2020-01-01,male,45-49,bumi_other,1.2
Johor,Johor Bahru,2020-01-01,male,45-49,chinese,20.9
Johor,Johor Bahru,2020-01-01,male,45-49,indian,4.3
Johor,Johor Bahru,2020-01-01,male,45-49,other_citizen,0.4
Johor,Johor Bahru,2020-01-01,male,45-49,other_noncitizen,4.5
Johor,Johor Bahru,2020-01-01,male,50-54,overall,45.8
Johor,Johor Bahru,2020-01-01,male,50-54,bumi_malay,18.8
Johor,Johor Bahru,2020-01-01,male,50-54,bumi_other,0.8
Johor,Johor Bahru,2020-01-01,male,50-54,chinese,19.1
Johor,Johor Bahru,2020-01-01,male,50-54,indian,3.9
Johor,Johor Bahru,2020-01-01,male,50-54,other_citizen,0.2
Johor,Johor Bahru,2020-01-01,male,50-54,other_noncitizen,3.0
Johor,Johor Bahru,2020-01-01,male,55-59,overall,41.9
Johor,Johor Bahru,2020-01-01,male,55-59,bumi_malay,17.6
Johor,Johor Bahru,2020-01-01,male,55-59,bumi_other,0.5
Johor,Johor Bahru,2020-01-01,male,55-59,chinese,17.9
Johor,Johor Bahru,2020-01-01,male,55-59,indian,3.5
Johor,Johor Bahru,2020-01-01,male,55-59,other_citizen,0.1
Johor,Johor Bahru,2020-01-01,male,55-59,other_noncitizen,2.3
Johor,Johor Bahru,2020-01-01,male,60-64,overall,33.4
Johor,Johor Bahru,2020-01-01,male,60-64,bumi_malay,14.0
Johor,Johor Bahru,2020-01-01,male,60-64,bumi_other,0.4
Johor,Johor Bahru,2020-01-01,male,60-64,chinese,14.7
Johor,Johor Bahru,2020-01-01,male,60-64,indian,2.5
Johor,Johor Bahru,2020-01-01,male,60-64,other_citizen,0.3
Johor,Johor Bahru,2020-01-01,male,60-64,other_noncitizen,1.5
Johor,Johor Bahru,2020-01-01,male,65-69,overall,19.3
Johor,Johor Bahru,2020-01-01,male,65-69,bumi_malay,8.8
Johor,Johor Bahru,2020-01-01,male,65-69,bumi_other,0.3
Johor,Johor Bahru,2020-01-01,male,65-69,chinese,6.6
Johor,Johor Bahru,2020-01-01,male,65-69,indian,1.7
Johor,Johor Bahru,2020-01-01,male,65-69,other_citizen,0.3
Johor,Johor Bahru,2020-01-01,male,65-69,other_noncitizen,1.7
Johor,Johor Bahru,2020-01-01,male,70-74,overall,13.4
Johor,Johor Bahru,2020-01-01,male,70-74,bumi_malay,6.0
Johor,Johor Bahru,2020-01-01,male,70-74,bumi_other,0.2
Johor,Johor Bahru,2020-01-01,male,70-74,chinese,5.1
Johor,Johor Bahru,2020-01-01,male,70-74,indian,1.0
Johor,Johor Bahru,2020-01-01,male,70-74,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,male,70-74,other_noncitizen,1.1
Johor,Johor Bahru,2020-01-01,male,75-79,overall,7.7
Johor,Johor Bahru,2020-01-01,male,75-79,bumi_malay,3.2
Johor,Johor Bahru,2020-01-01,male,75-79,bumi_other,0.2
Johor,Johor Bahru,2020-01-01,male,75-79,chinese,3.1
Johor,Johor Bahru,2020-01-01,male,75-79,indian,0.6
Johor,Johor Bahru,2020-01-01,male,75-79,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,male,75-79,other_noncitizen,0.6
Johor,Johor Bahru,2020-01-01,male,80-84,overall,5.0
Johor,Johor Bahru,2020-01-01,male,80-84,bumi_malay,1.9
Johor,Johor Bahru,2020-01-01,male,80-84,bumi_other,0.1
Johor,Johor Bahru,2020-01-01,male,80-84,chinese,2.1
Johor,Johor Bahru,2020-01-01,male,80-84,indian,0.3
Johor,Johor Bahru,2020-01-01,male,80-84,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,male,80-84,other_noncitizen,0.7
Johor,Johor Bahru,2020-01-01,male,85+,overall,4.6
Johor,Johor Bahru,2020-01-01,male,85+,bumi_malay,1.9
Johor,Johor Bahru,2020-01-01,male,85+,bumi_other,0.1
Johor,Johor Bahru,2020-01-01,male,85+,chinese,1.3
Johor,Johor Bahru,2020-01-01,male,85+,indian,0.4
Johor,Johor Bahru,2020-01-01,male,85+,other_citizen,0.0
Johor,Johor Bahru,2020-01-01,male,85+,other_noncitizen,0.8
Johor,Kluang,2020-01-01,both,overall,overall,323.8
Johor,Kluang,2020-01-01,both,overall,bumi_malay,166.6
Johor,Kluang,2020-01-01,both,overall,bumi_other,4.8
Johor,Kluang,2020-01-01,both,overall,chinese,92.3
Johor,Kluang,2020-01-01,both,overall,indian,24.8
Johor,Kluang,2020-01-01,both,overall,other_citizen,1.4
Johor,Kluang,2020-01-01,both,overall,other_noncitizen,33.8
Johor,Kluang,2020-01-01,both,0-4,overall,19.7
Johor,Kluang,2020-01-01,both,0-4,bumi_malay,13.5
Johor,Kluang,2020-01-01,both,0-4,bumi_other,0.6
Johor,Kluang,2020-01-01,both,0-4,chinese,4.2
Johor,Kluang,2020-01-01,both,0-4,indian,1.2
Johor,Kluang,2020-01-01,both,0-4,other_citizen,0.0
Johor,Kluang,2020-01-01,both,0-4,other_noncitizen,0.0
Johor,Kluang,2020-01-01,both,5-9,overall,26.9
Johor,Kluang,2020-01-01,both,5-9,bumi_malay,16.4
Johor,Kluang,2020-01-01,both,5-9,bumi_other,0.6
Johor,Kluang,2020-01-01,both,5-9,chinese,7.7
Johor,Kluang,2020-01-01,both,5-9,indian,2.0
